transaction_id,date,description,amount,direction,mcc,category,_merchant,_is_holdout
1298,2024-06-19,YANDEKS TAKSI*377984,1409.0,debit,7523,Транспорт,Яндекс Такси,False
1299,2024-06-26,POS SALON KRASOTY STIL,2390.0,debit,7230,Красота и уход,Салон Красоты Стиль,False
1300,2024-04-24,Оплата услуг СГОАЗ,3049.0,debit,6012,Финансовые услуги,СОГАЗ,False
1301,2024-06-09,POS VSE INSTRUMENTY,8590.0,debit,5200,Дом и ремонт,Все Инструменты,False
1302,2024-05-31,Сокомбанк Страхование абонентская плата,2750.0,debit,,Финансовые услуги,Совкомбанк Страхование,False
1303,2024-04-21,OPLATA AEROFLOT,16890.0,debit,7011,Путешествия,Аэрофлот,False
1304,2024-04-26,POKUPKA PETROVICH NOVOSIBIRSK,9990.0,debit,,Дом и ремонт,Petrovich,False
1305,2024-05-14,KINOTEART KARO,4290.0,debit,,Развлечения,Кинотеатр Каро,False
1306,2024-06-22,OPLATA TOVAROV TEHNOPARK,56909.0,debit,5732,Электроника и техника,Технопарк,False
1307,2024-04-21,Оплата услуг Т2,6409.0,debit,,ЖКХ и связь,Т2,False
1308,2024-05-29,OPLATA TOVAROV ROSNEFT AZS,1049.0,debit,7523,Транспорт,Роснефть АЗС,False
1309,2024-05-23,OPLATA TOVAROV ROSNEFT AZS,649.0,debit,,Транспорт,Роснефть АЗС,False
1310,2024-06-03,TERMINAL 402156 KOFE HAUZ UFA,1699.0,debit,5812,Кафе и рестораны,Кофе Хауз,False
1311,2024-05-11,POKUPKA PRIME KRASNOYARSK,3209.0,debit,5814,Кафе и рестораны,Prime,False
1312,2024-05-02,Кэшбэк по карте,35909.0,credit,,Прочие доходы,Ренессанс Страхование,False
1313,2024-06-18,POKUPKA INVITRO SAMARA,3890.0,debit,,Здоровье,Инвитро,False
1314,2024-06-21,DOMINOS PIZZA,1609.0,debit,,Кафе и рестораны,Dominos Pizza,False
1315,2024-06-06,METRO*861979,2950.0,debit,5412,Продукты,Metro,False
1316,2024-06-27,POKUPKA LENTA ROSTOV-NA-DONU,1009.0,debit,5411,Продукты,Лента,False
1317,2024-06-24,Совкомбанк Страхование счет №3990301,2349.0,debit,6051,Финансовые услуги,Совкомбанк Страхование,False
1318,2024-04-19,OPLATA O'KEY,3049.0,debit,5422,Продукты,О'Кей,False
1319,2024-06-05,IL DE BOTE*693706,5909.0,debit,7230,Красота и уход,Иль Де Ботэ,False
1320,2024-06-06,Оплата Тинькофф Страхование л/с 290155,299.0,debit,6012,Финансовые услуги,Тинькофф Страхование,False
1321,2024-06-22,П2П перевод Новикова В.Ю.,12890.0,debit,,Переводы,Новикова В.Ю.,False
1322,2024-06-09,POS ASHAN,550.0,debit,,Продукты,Ашан,False
1323,2024-05-14,OPLATA MOSKOVSKIY METROPOLITEN,2749.0,debit,,Транспорт,Московский метрополитен,False
1324,2024-04-16,CHOP-CHOP BARBERSHOP*663201,4309.0,debit,,Красота и уход,Chop-Chop Barbershop,False
1325,2024-05-06,POS O'KEY,5390.0,debit,,Продукты,О'Кей,False
1326,2024-05-23,POS LUKOYL AZS,2900.0,debit,,Транспорт,Лукойл АЗС,False
1327,2024-04-27,PKUPKA LENTA SANKT-PETERBURG,5400.0,debit,,Продукты,Лента,False
1328,2024-04-07,Оплата Комиссия за обслуживание л/с 440659,1590.0,debit,6051,Финансовые услуги,Комиссия за обслуживание,False
1329,2024-05-19,ИП Попов И.О. косметолог,1450.0,debit,,Красота и уход,Попов И.О.,False
1330,2024-05-06,MAGNIT KOSMETIK KAZAN RUS,4050.0,debit,7298,Красота и уход,Магнит Косметик,False
1331,2024-06-20,VKUSVILL KAZAN RUS,2149.0,debit,5412,Продукты,ВкусВилл,False
1332,2024-04-02,Оплата услуг МТС,1450.0,debit,4900,ЖКХ и связь,МТС,False
1333,2024-04-02,ОПЛ услуг Билайн,6709.0,debit,,ЖКХ и связь,Билайн,False
1334,2024-06-20,FIX PRICE,10100.0,debit,,Дом и ремонт,Fix Price,False
1335,2024-04-29,SHOKOLADNITSA,3250.0,debit,,Кафе и рестораны,Шоколадница,False
1336,2024-06-10,ИП Новикова Ю.Д. массажист,4400.0,debit,8011,Здоровье,Новикова Ю.Д.,False
1337,2024-05-04,OPLATA OVAROV AEROEKSPRESS,2509.0,debit,7523,Транспорт,Аэроэкспресс,False
1338,2024-05-31,POS TUTU.RU,49050.0,debit,,Путешествия,Туту.ру,False
1339,2024-06-12,SM-KILNIKA*221774,1349.0,debit,,Здоровье,СМ-Клиника,False
1340,2024-04-17,POKUPKA FORMULA KINO SAMARA,1699.0,debit,,Развлечения,Формула Кино,False
1341,2024-04-01,TERMINAL 129574 MOSKOVSKIY METROPOLITEN CHELYABINSK,2009.0,debit,5541,Транспорт,Московский метрополитен,False
1342,2024-05-02,TOGPUN BARBERSHOP,699.0,debit,7298,Красота и уход,TopGun Barbershop,False
1343,2024-04-19,STOLICHKI*4772452,6499.0,debit,,Здоровье,Столички,False
1344,2024-05-31,ВТБ Страхование абонентская плата,2499.0,debit,6012,Финансовые услуги,ВТБ Страхование,False
1345,2024-05-14,MMOSKOVSKIY METROPOLITEN KAZAN RUS,1199.0,debit,,Транспорт,Московский метрополитен,False
1346,2024-04-04,Возврат покупки Формула Кино,19099.0,credit,,Прочие доходы,Формула Кино,False
1347,2024-04-16,МАРКЕТПЛЕЙС ОПЛАТА 557656,3949.0,debit,,Прочее,,False
1348,2024-04-16,TERMINAL 808101 DOC+ EKATERINBURG,12050.0,debit,,Здоровье,Doc+,False
1349,2024-06-22,AEROEKSPRESS,1209.0,debit,,Транспорт,Аэроэкспресс,False
1350,2024-06-02,Оплата Газпром Межрегионгаз л/с 959508,4799.0,debit,,ЖКХ и связь,Газпром Межрегионгаз,False
1351,2024-04-17,POS PLAYSTATION STORE,490.0,debit,,Развлечения,PlayStation Store,False
1352,2024-05-31,Возврат покупки Steam,85650.0,credit,,Прочие доходы,Steam,False
1353,2024-06-28,Оплата СОГАЗ л/с 51083,4099.0,debit,6051,Финансовые услуги,СОГАЗ,False
1354,2024-05-31,CHOP-CHOP BARBERSHOP,1909.0,debit,7230,Красота и уход,Chop-Chop Barbershop,False
1355,2024-04-09,DIKSI*186846,1309.0,debit,5412,Продукты,Дикси,False
1356,2024-05-08,KFC,899.0,debit,,Кафе и рестораны,KFC,False
1357,2024-04-10,SITILIK CHELYABINSK RUS,25149.0,debit,,Электроника и техника,Ситилинк,False
1358,2024-05-18,Перевод СБП Петров Ю.П.,48200.0,credit,,Переводы,Петров Ю.П.,False
1359,2024-04-22,OPLATA TOVAROV ORMULA KINO,4099.0,debit,7832,Развлечения,Формула Кино,False
1360,2024-06-10,LENTA,4800.0,debit,,Продукты,Лента,False
1361,2024-04-11,ВТБ Страхование абонентская плата,2650.0,debit,,Финансовые услуги,ВТБ Страхование,False
1362,2024-04-16,Перевод между своими счетами,10690.0,credit,,Переводы,Иванова О.В.,False
1363,2024-05-12,SITIMOBIL VORONEZH RUS,2750.0,debit,7523,Транспорт,Ситимобил,False
1364,2024-04-08,SALON KRASOTY STIL,399.0,debit,7298,Красота и уход,Салон Красоты Стиль,False
1365,2024-04-16,SUSHI WOK,500.0,debit,5812,Кафе и рестораны,Sushi Wok,False
1366,2024-05-30,Перевод по номеру телефона +7 953 222-89-14,39309.0,credit,,Переводы,Морозов Д.Т.,False
1367,2024-05-13,ERMINAL 308706 LENTA ROSTOV-NA-DONU,4090.0,debit,,Продукты,Лента,False
1368,2024-05-22,Списание ЖКУ Билайн,849.0,debit,4814,ЖКХ и связь,Билайн,False
1369,2024-04-24,Выплата премии ПАО Энергия,64090.0,credit,,Прочие доходы,Ниармедик,False
1370,2024-06-01,OPLATA MUMU,3590.0,debit,5812,Кафе и рестораны,Му-Му,False
1371,2024-04-03,ИП Смирнов Д.В. консультация врача,1309.0,debit,8099,Здоровье,Смирнов Д.В.,False
1372,2024-06-19,POS AEROEKSPRESS,2200.0,debit,7523,Транспорт,Аэроэкспресс,False
1373,2024-05-28,PREKRESTOK,399.0,debit,5411,Продукты,Перекресток,False
1374,2024-06-17,ASHAN UFA RUS,1249.0,debit,,Продукты,Ашан,False
1375,2024-06-30,KINOTEATR KARO SAMARA RUS,1009.0,debit,5815,Развлечения,Кинотеатр Каро,False
1376,2024-05-12,TEREMOK KAZAN RUS,490.0,debit,,Кафе и рестораны,Теремок,False
1377,2024-06-13,Оплата товара 866101,5399.0,debit,,Прочее,,False
1378,2024-04-28,POS WHOOSH,2199.0,debit,,Транспорт,Whoosh,False
1379,2024-05-30,TERMINAL 620433 PYAATEROCHKA SANKT-PETERBURG,1209.0,debit,5422,Продукты,Пятёрочка,False
1380,2024-06-16,Перевод по номеру телефона +7 915 848-19-97,19790.0,credit,,Переводы,Егорова А.Т.,False
1381,2024-05-14,Райффазйен Комиссия абонентская плата,1750.0,debit,6012,Финансовые услуги,Райффайзен Комиссия,False
1382,2024-06-04,TERMINAL 692557 RE:STORE CHELYABINSK,22309.0,debit,5732,Электроника и техника,re:Store,False
1383,2024-05-02,RIV GOSH KRASNOYARSK RUS,2400.0,debit,7298,Красота и уход,Рив Гош,False
1384,2024-06-12,ASHAN,1850.0,debit,5412,Продукты,Ашан,False
1385,2024-04-09,SITIDRAYV,1649.0,debit,5541,Транспорт,Ситидрайв,False
1386,2024-06-02,АльфаСтрахование абонентская плата,4250.0,debit,6051,Финансовые услуги,АльфаСтрахование,False
1387,2024-06-16,PETROVICH MOSKVA RUS,6849.0,debit,5211,Дом и ремонт,Petrovich,False
1388,2024-05-10,LENTA*548386,709.0,debit,5412,Продукты,Лента,False
1389,2024-04-13,ИП Новиков П.А. репетитор математики,6409.0,debit,,Образование,Новиков П.А.,False
1390,2024-04-30,OPLLATA TOVAROV MEDSI,11550.0,debit,5912,Здоровье,Медси,False
1391,2024-05-27,OPLATA VKUSVILL,4699.0,debit,,Продукты,ВкусВилл,False
1392,2024-05-01,TERMINAL 703374 METRO EKATERINBURG,3649.0,debit,5412,Продукты,Metro,False
1393,2024-05-06,MU-MU EKATEINBURG RUS,3049.0,debit,5812,Кафе и рестораны,Му-Му,False
1394,2024-06-04,Оплата услуг Совкомбанк Страхование,750.0,debit,,Финансовые услуги,Совкомбанк Страхование,False
1395,2024-06-02,OPLATA PLAYSTATION STORE,4850.0,debit,,Развлечения,PlayStation Store,False
1396,2024-04-09,Оплата услуг Яндекс Практикум,22950.0,debit,8299,Образование,Яндекс Практикум,False
1397,2024-04-15,PARK GORKOGO SAMARA RUS,1400.0,debit,5815,Развлечения,Парк Горького,False
1398,2024-04-02,O'KEY VORONEZH RUS,1790.0,debit,,Продукты,О'Кей,False
1399,2024-06-30,TERMINAL 931577 MOSKOVSKIY METROPOLITEN EKATERINBURG,249.0,debit,5541,Транспорт,Московский метрополитен,False
1400,2024-04-18,OPLATA TOVAROV LUKOYL AZS,100.0,debit,,Транспорт,Лукойл АЗС,False
1401,2024-06-05,POS PYATEROCHKA,1500.0,debit,,Продукты,Пятёрочка,False
1402,2024-06-26,Мегафон абонентская плата,5390.0,debit,,ЖКХ и связь,Мегафон,False
1403,2024-05-01,ИП Егорова А.В. барбер услуги,3609.0,debit,7230,Красота и уход,Егорова А.В.,False
1404,2024-06-17,ZRDAVSITI,11590.0,debit,8011,Здоровье,Здравсити,False
1405,2024-04-17,POKUPKA DIKSI EKATERINBURG,4309.0,debit,5422,Продукты,Дикси,False
1406,2024-05-26,Перевод между своими счетами,21349.0,credit,,Переводы,Морозова А.Д.,False
1407,2024-05-13,TVOE KAZAN RUS,9300.0,debit,5661,Одежда и обувь,Твое,False
1408,2024-06-01,OPLATA O'KEY,4890.0,debit,,Продукты,О'Кей,False
1409,2024-06-24,OPLATA TOVAROV BOULING KOSMIK,3009.0,debit,,Развлечения,Боулинг Космик,False
1410,2024-05-18,TEREMMOK NOVOSIBIRSK RUS,2200.0,debit,5812,Кафе и рестораны,Теремок,False
1411,2024-06-04,OPLATA O'KEY,3390.0,debit,5412,Продукты,О'Кей,False
1412,2024-05-03,Оплата УСЛ Билайн,5849.0,debit,4814,ЖКХ и связь,Билайн,False
1413,2024-04-06,POS WILDBERRIES FASHION,800.0,debit,,Одежда и обувь,Wildberries Fashion,False
1414,2024-04-03,SHOKOLADNITSA,3009.0,debit,5812,Кафе и рестораны,Шоколадница,False
1415,2024-06-11,Оплата услуг Мегафон,4499.0,debit,4900,ЖКХ и связь,Мегафон,False
1416,2024-04-22,OPLATA HOFF,19499.0,debit,5211,Дом и ремонт,Hoff,False
1417,2024-04-27,OPLATA TOVAROV ASHAN,5400.0,debit,5412,Продукты,Ашан,False
1418,2024-04-15,Начисление процентов на остаток,42100.0,credit,,Прочие доходы,Магнит Косметик,False
1419,2024-05-10,POS PYATEORCHKA,2249.0,debit,5411,Продукты,Пятёрочка,False
1420,2024-05-14,OPLATA STEAM,4049.0,debit,5815,Развлечения,Steam,False
1421,2024-06-24,POS KINOTEATR KAARO,409.0,debit,5815,Развлечения,Кинотеатр Каро,False
1422,2024-04-13,YANDEX MARKET,2449.0,debit,,Прочее,,False
1423,2024-04-24,BOULING KOSMIK*825729,3909.0,debit,,Развлечения,Боулинг Космик,False
1424,2024-05-29,Оплата услуг Билайн,600.0,debit,,ЖКХ и связь,Билайн,False
1425,2024-04-28,APTEKA 36.6,4009.0,debit,8011,Здоровье,Аптека 36.6,False
1426,2024-05-30,ELDORADO ROSTOV-NA-DONU RUS,15409.0,debit,5734,Электроника и техника,Эльдорадо,False
1427,2024-05-10,Списание по операции №706691,709.0,debit,,Прочее,,False
1428,2024-06-14,POS MU-U,890.0,debit,,Кафе и рестораны,Му-Му,False
1429,2024-05-12,TERMINAL 225263 PREKRESTOK VORONEZH,5250.0,debit,5422,Продукты,Перекресток,False
1430,2024-05-24,SALON KRASOTY STIL,2009.0,debit,7230,Красота и уход,Салон Красоты Стиль,False
1431,2024-04-26,OPLATA YANDEKS TAKSI,1299.0,debit,,Транспорт,Яндекс Такси,False
1432,2024-05-19,AIBRNB,33849.0,debit,7011,Путешествия,Airbnb,False
1433,2024-05-24,SITILINK,3409.0,debit,,Электроника и техника,Ситилинк,False
1434,2024-06-15,RIV GOSH*204768,2299.0,debit,,Красота и уход,Рив Гош,False
1435,2024-06-15,OPBEDA VORONEZH RUS,42950.0,debit,4112,Путешествия,Победа,False
1436,2024-06-02,WHOOSH EKATERINBURG RUS,690.0,debit,5541,Транспорт,Whoosh,False
1437,2024-06-18,PYATEROCHKKA,3099.0,debit,,Продукты,Пятёрочка,False
1438,2024-06-04,TERMINAL 817749 PLAYSTATION STORE ROSTOV-NA-DONU,4300.0,debit,7832,Развлечения,PlayStation Store,False
1439,2024-05-30,Сбербанк Комиссия счет №112931,2149.0,debit,6012,Финансовые услуги,Сбербанк Комиссия,False
1440,2024-04-15,OPLATA TOVAROV DIKSI,1699.0,debit,,Продукты,Дикси,False
1441,2024-06-21,ИП Егоров И.А. парикмахер услуги,4999.0,debit,7230,Красота и уход,Егоров И.А.,False
1442,2024-06-27,POS APTEKA 36.6,3550.0,debit,8011,Здоровье,Аптека 36.6,False
1443,2024-06-12,POKUPKA MAKSIDOM EKATERINBURG,28249.0,debit,,Дом и ремонт,Максидом,False
1444,2024-04-02,OPLATA TOVAROV DNS,33700.0,debit,5732,Электроника и техника,DNS,False
1445,2024-05-18,Ренессанс Страхование счет №563146,3799.0,debit,,Финансовые услуги,Ренессанс Страхование,False
1446,2024-06-16,TERMINAL 450492 VKUSVILL SAMARA,4700.0,debit,5411,Продукты,ВкусВилл,False
1447,2024-06-19,NALI BAR,3050.0,debit,,Красота и уход,Nail Bar,False
1448,2024-06-03,POKUPKA APTEKA RIGLA CHELYABINSK,4909.0,debit,5912,Здоровье,Аптека Ригла,False
1449,2024-04-11,LUKOYL AZS,1650.0,debit,7523,Транспорт,Лукойл АЗС,False
1450,2024-04-21,POKUPKA SPAR CHELABINSK,4500.0,debit,5412,Продукты,Spar,False
1451,2024-04-24,OPLATA TVAROV SHOKOLADNITSA,3449.0,debit,,Кафе и рестораны,Шоколадница,False
1452,2024-06-28,SAHAN,799.0,debit,5422,Продукты,Ашан,False
1453,2024-05-29,Перевод Иванов А.А.,28700.0,credit,,Переводы,Иванов А.А.,False
1454,2024-04-18,TERMINAL 793952 PARK GORKOGO NOVOSIBIRSK,2909.0,debit,7994,Развлечения,Парк Горького,False
1455,2024-04-21,YANDEX MARKET,7899.0,debit,,Прочее,,False
1456,2024-04-17,OPLATA TOVAROV PARK GORKOGO,1649.0,debit,,Развлечения,Парк Горького,False
1457,2024-05-22,PRIME KRASNOYARSK RUS,500.0,debit,,Кафе и рестораны,Prime,False
1458,2024-05-06,AIRBNB UFA RUS,7390.0,debit,4511,Путешествия,Airbnb,False
1459,2024-04-10,PRIME,249.0,debit,5814,Кафе и рестораны,Prime,False
1460,2024-05-20,ИП Сокколов И.А. услуги перевозки,2809.0,debit,4121,Транспорт,Соколов И.А.,False
1461,2024-05-25,PODRUZHKA NIZHNIY NOVGOROD RUS,1349.0,debit,,Красота и уход,Подружка,False
1462,2024-04-21,SBP PEREVOD Иванов О.А.,30599.0,debit,,Переводы,Иванов О.А.,False
1463,2024-04-18,SITIDRAYV*571950,1399.0,debit,7523,Транспорт,Ситидрайв,False
1464,2024-06-12,TERMINAL 6661972 DIKSI NIZHNIY NOVGOROD,2950.0,debit,5422,Продукты,Дикси,False
1465,2024-05-10,AEROEKSPRESS*969701,790.0,debit,,Транспорт,Аэроэкспресс,False
1466,2024-06-09,Перевод Сидорова В.В.,31300.0,debit,,Переводы,Сидорова В.В.,False
1467,2024-06-22,YANDEX TRAVEL,31349.0,debit,7011,Путешествия,Yandex Travel,False
1468,2024-06-27,Перевод СБП Петров В.О.,33449.0,credit,,Переводы,Петров В.О.,False
1469,2024-05-20,Оплата МосЭнергоСбыт л/с 554451,909.0,debit,,ЖКХ и связь,МосЭнергоСбыт,False
1470,2024-04-09,Зачисление заработной платы АО Инновация,78450.0,credit,,Прочие доходы,Кинотеатр Каро,False
1471,2024-05-05,POKUPKA STEAM KRASNOYARSK,1399.0,debit,5815,Развлечения,Steam,False
1472,2024-04-15,POS PLAYSTATION STOER,3750.0,debit,,Развлечения,PlayStation Store,False
1473,2024-04-19,Перевод по номеру телефона +7 972 842-90-70,46100.0,debit,,Переводы,Попова В.П.,False
1474,2024-06-05,POS PARK GORKOGO,2749.0,debit,7832,Развлечения,Парк Горького,False
1475,2024-06-17,POKUPKA RIV GOSH SANKT-PETERBURG,5890.0,debit,7298,Красота и уход,Рив Гош,False
1476,2024-06-20,Оплата услуг GeekBrains,22590.0,debit,,Образование,GeekBrains,False
1477,2024-04-22,MEETRO,5899.0,debit,5412,Продукты,Metro,False
1478,2024-06-09,TERMINAL 128154 KARI NNIZHNIY NOVGOROD,6799.0,debit,5651,Одежда и обувь,Kari,False
1479,2024-06-18,Оплата услуг Райффайзен Комиссия,1500.0,debit,,Финансовые услуги,Райффайзен Комиссия,False
1480,2024-06-17,POS STEAM,3500.0,debit,7994,Развлечения,Steam,False
1481,2024-04-10,OPLATA TOVAROV MOSKOVSKIY METROPOLITEN,2700.0,debit,4121,Транспорт,Московский метрополитен,False
1482,2024-05-18,POKUPKA MAGNIT SAMARA,1650.0,debit,5422,Продукты,Магнит,False
1483,2024-04-22,OPLATA TOVAROV VSE INSTRUMENTY,26090.0,debit,,Дом и ремонт,Все Инструменты,False
1484,2024-06-28,POKUPKA SITIMOBIL ROSTOV-NA-DONU,900.0,debit,7523,Транспорт,Ситимобил,False
1485,2024-05-10,TERMINAL 423346 RENDEZ-VOUS VORONEZH,11950.0,debit,5651,Одежда и обувь,Rendez-Vous,False
1486,2024-05-13,Оплата Газпром Межрегионгаз л/с 544453,1400.0,debit,4900,ЖКХ и связь,Газпром Межрегионгаз,False
1487,2024-04-07,POKUPKA IKKEA KRASNOYARSK,5050.0,debit,,Дом и ремонт,IKEA,False
1488,2024-06-21,OPLATA TOVAROV LUKOOYL AZS,400.0,debit,4121,Транспорт,Лукойл АЗС,False
1489,2024-04-20,METRO*596451,2849.0,debit,,Продукты,Metro,False
1490,2024-06-10,Перевод Волков М.А.,14549.0,debit,,Переводы,Волков М.А.,False
1491,2024-05-06,YANDEKS TAKSI,2109.0,debit,,Транспорт,Яндекс Такси,False
1492,2024-06-14,МАРКЕТПЛЕЙС ОПЛАТА 533006,9609.0,debit,,Прочее,,False
1493,2024-05-25,DOMINOS PIZZA*888237,2109.0,debit,5812,Кафе и рестораны,Dominos Pizza,False
1494,2024-05-03,AVITO USLUGI,6249.0,debit,,Прочее,,False
1495,2024-05-10,ВОЗВРАТ SBP Егоров П.Е.,21249.0,credit,,Прочие доходы,Аптека Апрель,False
1496,2024-05-04,OPLATA TOVAROV SPAR,5890.0,debit,5422,Продукты,Spar,False
1497,2024-04-12,OPLATA OZON ELECTROICS,49050.0,debit,5732,Электроника и техника,Ozon Electronics,False
1498,2024-04-28,OPLATA TOVAROV ROSNEFT AZS,2590.0,debit,4121,Транспорт,Роснефть АЗС,False
1499,2024-05-31,L'ETUAL*715670,3390.0,debit,,Красота и уход,Л'Этуаль,False
1500,2024-04-19,CASTORAMA*793269,11649.0,debit,5200,Дом и ремонт,Castorama,False
1501,2024-05-14,Зачисление заработной платы ООО Ромашка,70099.0,credit,,Прочие доходы,Аптека Апрель,False
1502,2024-04-13,POKUPKA LENTA KAZAN,2850.0,debit,5412,Продукты,Лента,False
1503,2024-05-11,SPORTMASTER NOVOSIBIRSK RUS,8309.0,debit,5661,Одежда и обувь,Спортмастер,False
1504,2024-05-20,OPLATA RIV GOSH,2309.0,debit,,Красота и уход,Рив Гош,False
1505,2024-06-09,ASHAN*758513,2999.0,debit,5422,Продукты,Ашан,False
1506,2024-05-14,DIKSI UFA RUS,2149.0,debit,,Продукты,Дикси,False
1507,2024-04-20,ИП Волкова Т.О. барбер услуги,7650.0,debit,7298,Красота и уход,Волкова Т.О.,False
1508,2024-04-11,OPLATA TOVAROV WHOOSH,2490.0,debit,5541,Транспорт,Whoosh,False
1509,2024-04-15,ТСЖ Пример счет №865371,7400.0,debit,,ЖКХ и связь,ТСЖ Пример,False
1510,2024-06-19,RENDEZ-VOUS,8649.0,debit,5651,Одежда и обувь,Rendez-Vous,False
1511,2024-06-08,TERMINAL 323521 TOVE EKATERINBURG,4299.0,debit,5651,Одежда и обувь,Твое,False
1512,2024-05-04,OPLATA TOVAROV OBI,15890.0,debit,,Дом и ремонт,ОБИ,False
1513,2024-06-17,ВОЗВРАТ SBP Иванова А.М.,62709.0,credit,,Прочие доходы,Водоканал,False
1514,2024-04-24,SITIMOBIL*186938,1800.0,debit,,Транспорт,Ситимобил,False
1515,2024-05-10,POKUPKA L'ETUAL UFA,2390.0,debit,7298,Красота и уход,Л'Этуаль,False
1516,2024-04-17,WILDBERRIES FASHION*585483,9850.0,debit,5661,Одежда и обувь,Wildberries Fashion,False
1517,2024-05-18,OPLATA TOVAROV BOULING KOSMIK,1790.0,debit,7994,Развлечения,Боулинг Космик,False
1518,2024-05-21,Списание ЖКУ Водоканал,5950.0,debit,,ЖКХ и связь,Водоканал,False
1519,2024-06-27,POKUPKA TEHNOPARK AKZAN,65050.0,debit,,Электроника и техника,Технопарк,False
1520,2024-06-21,VKUSNO I TOCHKA,1690.0,debit,5812,Кафе и рестораны,Вкусно и точка,False
1521,2024-04-30,OPLATA VKUSVILL,2090.0,debit,5412,Продукты,ВкусВилл,False
1522,2024-05-25,AEROFLOT ROSTOV-NA-DONU RUS,33790.0,debit,,Путешествия,Аэрофлот,False
1523,2024-06-02,TERMINAL 405567 IVI KAZAN,4950.0,debit,7994,Развлечения,IVI,False
1524,2024-06-14,Оплата Т2 л/с 755304,5290.0,debit,,ЖКХ и связь,Т2,False
1525,2024-04-01,POKUPKA TVOE ROSTOV-NA-DONU,2900.0,debit,5651,Одежда и обувь,Твое,False
1526,2024-04-11,POKUPKA TEREMOK SANKT-PETERBURG,649.0,debit,5812,Кафе и рестораны,Теремок,False
1527,2024-05-28,OPLATA DOMINOS PIZZA,200.0,debit,5814,Кафе и рестораны,Dominos Pizza,False
1528,2024-06-08,OPLTA TOVAROV INVITRO,7800.0,debit,,Здоровье,Инвитро,False
1529,2024-05-20,Списание по операции №944562,3550.0,debit,,Прочее,,False
1530,2024-04-26,POS LUKOYL AZS,2500.0,debit,4111,Транспорт,Лукойл АЗС,False
1531,2024-06-15,SBP PEREVOD Федоров О.А.,2790.0,credit,,Переводы,Федоров О.А.,False
1532,2024-04-19,OPLATA PLAYSTATION STORE,1209.0,debit,,Развлечения,PlayStation Store,False
1533,2024-05-07,MEETRO,2590.0,debit,,Продукты,Metro,False
1534,2024-05-20,SBP PEREVOD Попов А.П.,27590.0,debit,,Переводы,Попов А.П.,False
1535,2024-04-09,INVITRO UFA RUS,4750.0,debit,8099,Здоровье,Инвитро,False
1536,2024-05-28,П2П перевод Егоров Н.А.,12400.0,credit,,Переводы,Егоров Н.А.,False
1537,2024-04-18,OPLATA DOC+,9149.0,debit,5912,Здоровье,Doc+,False
1538,2024-06-03,OPLAA ASHAN,4550.0,debit,,Продукты,Ашан,False
1539,2024-05-11,HOFF NOVOSIBIRSK RUS,22600.0,debit,5200,Дом и ремонт,Hoff,False
1540,2024-04-25,Сбеербанк Комиссия абонентская плата,2409.0,debit,,Финансовые услуги,Сбербанк Комиссия,False
1541,2024-05-11,WHOOSH*7178803,1090.0,debit,,Транспорт,Whoosh,False
1542,2024-04-18,YANDEKS TAKSI,750.0,debit,,Транспорт,Яндекс Такси,False
1543,2024-04-09,OPPLATA METRO,3400.0,debit,5411,Продукты,Metro,False
1544,2024-04-13,PARK GOROGO*697263,1609.0,debit,7832,Развлечения,Парк Горького,False
1545,2024-06-12,SBP PEREVOD Кузнецов А.О.,29700.0,debit,,Переводы,Кузнецов А.О.,False
1546,2024-05-09,П2П перевод Иванов Т.С.,43309.0,credit,,Переводы,Иванов Т.С.,False
1547,2024-06-17,Оплата услуг Нетология,16900.0,debit,8299,Образование,Нетология,False
1548,2024-05-30,Перевод по номеру телефона +7 914 557-27-53,33149.0,credit,,Переводы,Сидорова А.Т.,False
1549,2024-04-07,ELDORADO UFA RUS,15750.0,debit,5732,Электроника и техника,Эльдорадо,False
1550,2024-04-20,OPLATA CHOP-CHOP BARBERSHOP,2400.0,debit,7230,Красота и уход,Chop-Chop Barbershop,False
1551,2024-06-11,POKUPKA STEAM KRASNOYARSK,309.0,debit,7832,Развлечения,Steam,False
1552,2024-04-08,TERMINAL 13064 METRO KAZAN,4300.0,debit,,Продукты,Metro,False
1553,2024-06-01,SHOKOLADNITSA*135430,2400.0,debit,,Кафе и рестораны,Шоколадница,False
1554,2024-06-03,POKUPKA SPR SANKT-PETERBURG,3350.0,debit,5411,Продукты,Spar,False
1555,2024-04-20,POKUPKA CHOP-CHOP BARBERSHOP ANKT-PETERBURG,1249.0,debit,7230,Красота и уход,Chop-Chop Barbershop,False
1556,2024-06-20,SPAR,509.0,debit,,Продукты,Spar,False
1557,2024-06-10,STEEAM,3300.0,debit,5815,Развлечения,Steam,False
1558,2024-05-10,POS YANDEKS TAKSI,99.0,debit,,Транспорт,Яндекс Такси,False
1559,2024-04-16,OPLATA TOVAROV PODRUZHKA,6349.0,debit,7298,Красота и уход,Подружка,False
1560,2024-06-13,POS WINK,4799.0,debit,7832,Развлечения,Wink,False
1561,2024-06-27,TERMINLA 3864 SPORTMASTER SAMARA,9649.0,debit,5651,Одежда и обувь,Спортмастер,False
1562,2024-04-25,DIKSI ROSTOV-NA-DONU RUS,1700.0,debit,5412,Продукты,Дикси,False
1563,2024-06-17,ИП Иванов В.Т. услуги перевозки,400.0,debit,,Транспорт,Иванов В.Т.,False
